# mode=database | scenario=CycloneBaseCase | db=Full_database | selection=Full_db_random_99 | sweeps=— | runs=99 | exported=2026-06-09
99
73
USE_larmor USE_coll USE_turb USE_magnturb USE_freq USE_polar USE_PC USE_real USE_corr USE_balloon USE_tilt USE_testing t0 tc tt tmax Nt Nreal Nc Nloop Np ntraj Ti Te Zeff Aeff ndens Ln Li Le magnetic_model B0 R0 a0 s1 s2 s3 amp elong device shot shotslice Omgt0 Omgtprim turb_model x_corr y_corr t_corr Phi turbprof Ai lambdax lambday lambdaz lbalonz tauc k0i k0e gamma_ZF X0 Y0 Z0 Ts Es pitch As Zs position_type annulus_width pitch_type energy_type Lns Lts
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 8.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.04 5 1 4.15 3.25 0.4 2.38 8.3 0.05 0.05 0 1.95 0 0 0.9 0.1 0.4 3.4 3.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 2 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0 5 0.8 6.4 5.5 5.68 3.64 1.475 0.05 0.05 0 1.95 0 0 1.3 0.1 0.4 2.2 1.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 5.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.03 5 0 9.55 9.55 9.52 1.48 7.325 0.05 0.05 0 1.95 0 0 1.9 0.1 0.4 2.4 5.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 0.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0375 5 0.4 5.05 7.3 8.08 3.28 14.15 0.05 0.05 0 1.95 0 0 1.3 0.1 0.4 4.4 3.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 6 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.035 5 0.3 3.25 3.25 8.08 4 15.125 0.05 0.05 0 1.95 0 0 3.1 0.1 0.4 3.6 4.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 7.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0025 5 0.55 5.95 4.6 1.84 3.28 20 0.05 0.05 0 1.95 0 0 2.3 0.1 0.4 3.2 3.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 3 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.035 5 0.9 4.6 1 1.36 0.94 4.4 0.05 0.05 0 1.95 0 0 1.5 0.1 0.4 3 4.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 4 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0125 5 0.7 3.25 4.15 9.04 1.84 1.475 0.05 0.05 0 1.95 0 0 2.1 0.1 0.4 2.4 1.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 10 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.05 5 1 3.7 7.3 1.36 4 11.225 0.05 0.05 0 1.95 0 0 2.9 0.1 0.4 3 0.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 0.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.005 5 0.05 1.45 6.4 3.76 1.66 1.475 0.05 0.05 0 1.95 0 0 0.9 0.1 0.4 1.2 1.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 10 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0475 5 0.6 3.25 7.3 7.12 4 15.125 0.05 0.05 0 1.95 0 0 0.5 0.1 0.4 1.6 2.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 9.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.01 5 0.55 5.95 1 7.12 3.28 19.025 0.05 0.05 0 1.95 0 0 3.7 0.1 0.4 2 3.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 9 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.05 5 0.3 3.25 1.45 6.16 0.76 17.075 0.05 0.05 0 1.95 0 0 1.3 0.1 0.4 4.6 3.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 6 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.035 5 0.6 5.5 1 2.8 3.64 16.1 0.05 0.05 0 1.95 0 0 2.7 0.1 0.4 3.2 2.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 8 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.015 5 0.1 8.2 5.05 5.68 0.94 6.35 0.05 0.05 0 1.95 0 0 3.7 0.1 0.4 2.8 2.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 8 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0425 5 0.7 5.95 2.35 9.52 1.84 10.25 0.05 0.05 0 1.95 0 0 3.5 0.1 0.4 2.8 0.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 7 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.04 5 0 9.55 10 5.68 3.28 20 0.05 0.05 0 1.95 0 0 3.5 0.1 0.4 1.8 4.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 4 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0325 5 0.85 5.95 9.1 0.88 4 20 0.05 0.05 0 1.95 0 0 0.1 0.1 0.4 1.6 3.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 5.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.035 5 0.7 6.85 3.7 5.2 3.46 11.225 0.05 0.05 0 1.95 0 0 2.3 0.1 0.4 3.8 4.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 7.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.015 5 0.65 1.9 1.9 9.52 2.74 11.225 0.05 0.05 0 1.95 0 0 2.3 0.1 0.4 1.6 2.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 2.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0275 5 0.2 4.15 9.55 3.76 0.4 3.425 0.05 0.05 0 1.95 0 0 3.3 0.1 0.4 1.4 4.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 8 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0 5 0.7 8.65 5.5 5.2 1.84 8.3 0.05 0.05 0 1.95 0 0 1.5 0.1 0.4 3.8 0.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 3.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0 5 0.95 4.6 5.95 0.88 0.94 16.1 0.05 0.05 0 1.95 0 0 0.7 0.1 0.4 2.4 1.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 10 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0475 5 0.8 3.7 5.05 3.76 2.56 7.325 0.05 0.05 0 1.95 0 0 2.9 0.1 0.4 2 0.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 8.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.045 5 0.2 8.65 2.8 3.76 3.1 9.275 0.05 0.05 0 1.95 0 0 3.5 0.1 0.4 1.2 0.85 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 5.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0325 5 0.15 1 3.7 0.4 2.74 7.325 0.05 0.05 0 1.95 0 0 1.1 0.1 0.4 3.8 0.35 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 2 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0325 5 0.85 2.8 8.65 8.08 2.38 15.125 0.05 0.05 0 1.95 0 0 1.5 0.1 0.4 2.2 2.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 5.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.015 5 1 3.25 4.15 10 1.84 19.025 0.05 0.05 0 1.95 0 0 0.5 0.1 0.4 3 3.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 9.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.0225 5 0.4 1.45 9.1 9.52 0.4 4.4 0.05 0.05 0 1.95 0 0 4.1 0.1 0.4 2 1.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 3.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.04 5 0.05 10 5.05 4.24 2.74 6.35 0.05 0.05 0 1.95 0 0 2.3 0.1 0.4 4.6 4.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 6 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.035 5 0.05 6.85 9.55 3.76 1.66 9.275 0.05 0.05 0 1.95 0 0 0.7 0.1 0.4 1.6 0.6 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 7.5 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.01 5 0.35 8.2 2.35 10 2.02 1.475 0.05 0.05 0 1.95 0 0 3.9 0.1 0.4 4 4.1 3 0.1 2 2 0 0
1 0 1 0 1 0 0 0 0 1 1 0 50 -1 -1 0 1000 1 50 1 5000 10 3 3 1 1 5 2 6.9 6.9 4 2.5 1.65 0.6 0.28 2.24 0.0001 1 1.2 3 54178 6 0 0 2 1 1 1 0.005 5 0.8 6.85 1.9 1.84 1.3 8.3 0.05 0.05 0 1.95 0 0 3.1 0.1 0.4 2.6 3.1 3 0.1 2 2 0 0
